8270.000000 0.000000
8280.000000 0.000585
8290.000000 0.000802
8300.000000 0.001109
8310.000000 0.001557
8320.000000 0.002214
8330.000000 0.003159
8340.000000 0.004568
8350.000000 0.006691
8360.000000 0.009935
8370.000000 0.015051
8380.000000 0.021271
8390.000000 0.023750
8400.000000 0.027440
8410.000000 0.033112
8420.000000 0.041791
8430.000000 0.054995
8440.000000 0.075591
8450.000000 0.107318
8460.000000 0.154297
8470.000000 0.220040
8480.000000 0.305360
8490.000000 0.406328
8500.000000 0.515182
8510.000000 0.622010
8520.000000 0.716953
8530.000000 0.793688
8540.000000 0.850370
8550.000000 0.888304
8560.000000 0.910872
8570.000000 0.922202
8580.000000 0.926395
8590.000000 0.926591
8600.000000 0.925328
8610.000000 0.924624
8620.000000 0.925475
8630.000000 0.928422
8640.000000 0.933108
8650.000000 0.938770
8660.000000 0.944788
8670.000000 0.950205
8680.000000 0.954479
8690.000000 0.957426
8700.000000 0.959118
8710.000000 0.959670
8720.000000 0.959436
8730.000000 0.958790
8740.000000 0.958117
8750.000000 0.957755
8760.000000 0.957850
8770.000000 0.958549
8780.000000 0.959839
8790.000000 0.961661
8800.000000 0.964014
8810.000000 0.966427
8820.000000 0.968817
8830.000000 0.971040
8840.000000 0.972888
8850.000000 0.974298
8860.000000 0.975146
8870.000000 0.975306
8880.000000 0.974749
8890.000000 0.973600
8900.000000 0.972211
8910.000000 0.970567
8920.000000 0.968738
8930.000000 0.966906
8940.000000 0.965333
8950.000000 0.964245
8960.000000 0.963667
8970.000000 0.963635
8980.000000 0.964201
8990.000000 0.965266
9000.000000 0.966871
9010.000000 0.968829
9020.000000 0.970899
9030.000000 0.972911
9040.000000 0.974667
9050.000000 0.975974
9060.000000 0.976702
9070.000000 0.976818
9080.000000 0.976413
9090.000000 0.975597
9100.000000 0.974543
9110.000000 0.973462
9120.000000 0.972555
9130.000000 0.971926
9140.000000 0.971700
9150.000000 0.972028
9160.000000 0.972924
9170.000000 0.974158
9180.000000 0.975782
9190.000000 0.977522
9200.000000 0.979163
9210.000000 0.980567
9220.000000 0.981461
9230.000000 0.981843
9240.000000 0.981559
9250.000000 0.980499
9260.000000 0.978730
9270.000000 0.976486
9280.000000 0.973867
9290.000000 0.971030
9300.000000 0.968206
9310.000000 0.965700
9320.000000 0.963593
9330.000000 0.962065
9340.000000 0.961177
9350.000000 0.960847
9360.000000 0.961074
9370.000000 0.961729
9380.000000 0.962768
9390.000000 0.964089
9400.000000 0.965410
9410.000000 0.966775
9420.000000 0.967880
9430.000000 0.968600
9440.000000 0.969007
9450.000000 0.969049
9460.000000 0.968666
9470.000000 0.967879
9480.000000 0.966898
9490.000000 0.966106
9500.000000 0.965204
9510.000000 0.964549
9520.000000 0.964222
9530.000000 0.964116
9540.000000 0.964432
9550.000000 0.965150
9560.000000 0.966137
9570.000000 0.967275
9580.000000 0.968516
9590.000000 0.969698
9600.000000 0.970739
9610.000000 0.971588
9620.000000 0.972230
9630.000000 0.972687
9640.000000 0.972890
9650.000000 0.973014
9660.000000 0.973225
9670.000000 0.973590
9680.000000 0.974143
9690.000000 0.974957
9700.000000 0.976083
9710.000000 0.977478
9720.000000 0.978932
9730.000000 0.980373
9740.000000 0.981639
9750.000000 0.982580
9760.000000 0.983084
9770.000000 0.983054
9780.000000 0.982411
9790.000000 0.981227
9800.000000 0.979644
9810.000000 0.977773
9820.000000 0.975749
9830.000000 0.973618
9840.000000 0.971450
9850.000000 0.969319
9860.000000 0.967148
9870.000000 0.964759
9880.000000 0.962105
9890.000000 0.959148
9900.000000 0.955758
9910.000000 0.952144
9920.000000 0.948238
9930.000000 0.943440
9940.000000 0.936303
9950.000000 0.924093
9960.000000 0.903005
9970.000000 0.869375
9980.000000 0.820339
9990.000000 0.754411
10000.000000 0.672803
10010.000000 0.579649
10020.000000 0.480835
10030.000000 0.383178
10040.000000 0.293655
10050.000000 0.216953
10060.000000 0.155445
10070.000000 0.109123
10080.000000 0.075960
10090.000000 0.053195
10100.000000 0.038040
10110.000000 0.028113
10120.000000 0.021596
10130.000000 0.017159
10140.000000 0.014122
10150.000000 0.012012
10160.000000 0.010506
10170.000000 0.009352
10180.000000 0.008432
10190.000000 0.007694
10200.000000 0.007130
10210.000000 0.006720
10220.000000 0.005127
10230.000000 0.003176
10240.000000 0.001929
10250.000000 0.001085
10260.000000 0.000534
10270.000000 0.000000
